person74	hasAge	v1
person54	hasAgeLessThan	person40
person54	hasAgeLessThan	person89
person54	hasAgeLessThan	person70
person54	hasAgeLessThan	person94
person54	hasAgeLessThan	person73
person54	hasAgeLessThan	person95
person54	hasAgeLessThan	person35
person91	hasAgeLessThan	person82
person91	hasAgeLessThan	person69
person91	hasAgeLessThan	person19
person91	hasAgeLessThan	person79
person91	hasAgeLessThan	person21
person91	hasAgeLessThan	person63
person91	hasAgeLessThan	person68
person91	hasAgeLessThan	person18
person91	hasAgeLessThan	person77
person91	hasAgeLessThan	person3
person91	hasAgeLessThan	person51
person91	hasAgeLessThan	person27
person91	hasAgeLessThan	person10
person91	hasAgeLessThan	person1
person91	hasAgeLessThan	person97
person91	hasAgeLessThan	person2
person91	hasAgeLessThan	person75
person91	hasAgeLessThan	person23
person91	hasAgeLessThan	person41
person91	hasAgeLessThan	person42
person91	hasAgeLessThan	person59
person91	hasAgeLessThan	person55
person91	hasAgeLessThan	person56
person91	hasAgeLessThan	person83
person91	hasAgeLessThan	person30
person91	hasAgeLessThan	person26
person91	hasAgeLessThan	person32
person91	hasAgeLessThan	person50
person91	hasAgeLessThan	person81
person91	hasAgeLessThan	person72
person91	hasAgeLessThan	person11
person91	hasAgeLessThan	person17
person91	hasAgeLessThan	person9
person91	hasAgeLessThan	person0
person91	hasAgeLessThan	person40
person91	hasAgeLessThan	person89
person91	hasAgeLessThan	person70
person91	hasAgeLessThan	person94
person91	hasAgeLessThan	person73
person91	hasAgeLessThan	person95
person91	hasAgeLessThan	person35
person82	hasAgeLessThan	person69
person82	hasAgeLessThan	person19
person82	hasAgeLessThan	person79
person82	hasAgeLessThan	person21
person82	hasAgeLessThan	person63
person82	hasAgeLessThan	person68
person82	hasAgeLessThan	person18
person82	hasAgeLessThan	person77
person82	hasAgeLessThan	person3
person82	hasAgeLessThan	person51
person82	hasAgeLessThan	person27
person82	hasAgeLessThan	person10
person82	hasAgeLessThan	person1
person82	hasAgeLessThan	person97
person82	hasAgeLessThan	person2
person82	hasAgeLessThan	person75
person82	hasAgeLessThan	person23
person82	hasAgeLessThan	person41
person82	hasAgeLessThan	person42
person82	hasAgeLessThan	person59
person82	hasAgeLessThan	person55
person82	hasAgeLessThan	person56
person82	hasAgeLessThan	person83
person82	hasAgeLessThan	person30
person82	hasAgeLessThan	person26
person82	hasAgeLessThan	person32
person82	hasAgeLessThan	person50
person82	hasAgeLessThan	person81
person82	hasAgeLessThan	person72
person82	hasAgeLessThan	person11
person82	hasAgeLessThan	person17
person82	hasAgeLessThan	person9
person82	hasAgeLessThan	person0
person82	hasAgeLessThan	person40
person82	hasAgeLessThan	person89
person82	hasAgeLessThan	person70
person82	hasAgeLessThan	person94
person82	hasAgeLessThan	person73
person82	hasAgeLessThan	person95
person82	hasAgeLessThan	person35
person69	hasAgeLessThan	person19
person69	hasAgeLessThan	person79
person69	hasAgeLessThan	person21
person69	hasAgeLessThan	person63
person69	hasAgeLessThan	person68
person69	hasAgeLessThan	person18
person69	hasAgeLessThan	person77
person69	hasAgeLessThan	person3
person69	hasAgeLessThan	person51
person69	hasAgeLessThan	person27
person69	hasAgeLessThan	person10
person69	hasAgeLessThan	person1
person69	hasAgeLessThan	person97
person69	hasAgeLessThan	person2
person69	hasAgeLessThan	person75
person69	hasAgeLessThan	person23
person69	hasAgeLessThan	person41
person69	hasAgeLessThan	person42
person69	hasAgeLessThan	person59
person69	hasAgeLessThan	person55
person69	hasAgeLessThan	person56
person69	hasAgeLessThan	person83
person69	hasAgeLessThan	person30
person69	hasAgeLessThan	person26
person69	hasAgeLessThan	person32
person69	hasAgeLessThan	person50
person69	hasAgeLessThan	person81
person69	hasAgeLessThan	person72
person69	hasAgeLessThan	person11
person69	hasAgeLessThan	person17
person69	hasAgeLessThan	person9
person69	hasAgeLessThan	person0
person69	hasAgeLessThan	person40
person69	hasAgeLessThan	person89
person69	hasAgeLessThan	person70
person69	hasAgeLessThan	person94
person69	hasAgeLessThan	person73
person69	hasAgeLessThan	person95
person69	hasAgeLessThan	person35
person19	hasAgeLessThan	person79
person19	hasAgeLessThan	person21
person19	hasAgeLessThan	person63
person19	hasAgeLessThan	person68
person19	hasAgeLessThan	person18
person19	hasAgeLessThan	person77
person19	hasAgeLessThan	person3
person19	hasAgeLessThan	person51
person19	hasAgeLessThan	person27
person19	hasAgeLessThan	person10
person19	hasAgeLessThan	person1
person19	hasAgeLessThan	person97
person19	hasAgeLessThan	person2
person19	hasAgeLessThan	person75
person19	hasAgeLessThan	person23
person19	hasAgeLessThan	person41
person19	hasAgeLessThan	person42
person19	hasAgeLessThan	person59
person19	hasAgeLessThan	person55
person19	hasAgeLessThan	person56
person19	hasAgeLessThan	person83
person19	hasAgeLessThan	person30
person19	hasAgeLessThan	person26
person19	hasAgeLessThan	person32
person19	hasAgeLessThan	person50
person19	hasAgeLessThan	person81
person19	hasAgeLessThan	person72
person19	hasAgeLessThan	person11
person19	hasAgeLessThan	person17
person19	hasAgeLessThan	person9
person19	hasAgeLessThan	person0
person19	hasAgeLessThan	person40
person19	hasAgeLessThan	person89
person19	hasAgeLessThan	person70
person19	hasAgeLessThan	person94
person19	hasAgeLessThan	person73
person19	hasAgeLessThan	person95
person19	hasAgeLessThan	person35
person79	hasAgeLessThan	person21
person79	hasAgeLessThan	person63
person79	hasAgeLessThan	person68
person79	hasAgeLessThan	person18
person79	hasAgeLessThan	person77
person79	hasAgeLessThan	person3
person79	hasAgeLessThan	person51
person79	hasAgeLessThan	person27
person79	hasAgeLessThan	person10
person79	hasAgeLessThan	person1
person79	hasAgeLessThan	person97
person79	hasAgeLessThan	person2
person79	hasAgeLessThan	person75
person79	hasAgeLessThan	person23
person79	hasAgeLessThan	person41
person79	hasAgeLessThan	person42
person79	hasAgeLessThan	person59
person79	hasAgeLessThan	person55
person79	hasAgeLessThan	person56
person79	hasAgeLessThan	person83
person79	hasAgeLessThan	person30
person79	hasAgeLessThan	person26
person79	hasAgeLessThan	person32
person79	hasAgeLessThan	person50
person79	hasAgeLessThan	person81
person79	hasAgeLessThan	person72
person79	hasAgeLessThan	person11
person79	hasAgeLessThan	person17
person79	hasAgeLessThan	person9
person79	hasAgeLessThan	person0
person79	hasAgeLessThan	person40
person79	hasAgeLessThan	person89
person79	hasAgeLessThan	person70
person79	hasAgeLessThan	person94
person79	hasAgeLessThan	person73
person79	hasAgeLessThan	person95
person79	hasAgeLessThan	person35
person21	hasAgeLessThan	person18
person21	hasAgeLessThan	person77
person21	hasAgeLessThan	person3
person21	hasAgeLessThan	person51
person21	hasAgeLessThan	person27
person21	hasAgeLessThan	person10
person21	hasAgeLessThan	person1
person21	hasAgeLessThan	person97
person21	hasAgeLessThan	person2
person21	hasAgeLessThan	person75
person21	hasAgeLessThan	person23
person21	hasAgeLessThan	person41
person21	hasAgeLessThan	person42
person21	hasAgeLessThan	person59
person21	hasAgeLessThan	person55
person21	hasAgeLessThan	person56
person21	hasAgeLessThan	person83
person21	hasAgeLessThan	person30
person21	hasAgeLessThan	person26
person21	hasAgeLessThan	person32
person21	hasAgeLessThan	person50
person21	hasAgeLessThan	person81
person21	hasAgeLessThan	person72
person21	hasAgeLessThan	person11
person21	hasAgeLessThan	person17
person21	hasAgeLessThan	person9
person21	hasAgeLessThan	person0
person21	hasAgeLessThan	person40
person21	hasAgeLessThan	person89
person21	hasAgeLessThan	person70
person21	hasAgeLessThan	person94
person21	hasAgeLessThan	person73
person21	hasAgeLessThan	person95
person21	hasAgeLessThan	person35
person63	hasAgeLessThan	person18
person63	hasAgeLessThan	person77
person63	hasAgeLessThan	person3
person63	hasAgeLessThan	person51
person63	hasAgeLessThan	person27
person63	hasAgeLessThan	person10
person63	hasAgeLessThan	person1
person63	hasAgeLessThan	person97
person63	hasAgeLessThan	person2
person63	hasAgeLessThan	person75
person63	hasAgeLessThan	person23
person63	hasAgeLessThan	person41
person63	hasAgeLessThan	person42
person63	hasAgeLessThan	person59
person63	hasAgeLessThan	person55
person63	hasAgeLessThan	person56
person63	hasAgeLessThan	person83
person63	hasAgeLessThan	person30
person63	hasAgeLessThan	person26
person63	hasAgeLessThan	person32
person63	hasAgeLessThan	person50
person63	hasAgeLessThan	person81
person63	hasAgeLessThan	person72
person63	hasAgeLessThan	person11
person63	hasAgeLessThan	person17
person63	hasAgeLessThan	person9
person63	hasAgeLessThan	person0
person63	hasAgeLessThan	person40
person63	hasAgeLessThan	person89
person63	hasAgeLessThan	person70
person63	hasAgeLessThan	person94
person63	hasAgeLessThan	person73
person63	hasAgeLessThan	person95
person63	hasAgeLessThan	person35
person68	hasAgeLessThan	person18
person68	hasAgeLessThan	person77
person68	hasAgeLessThan	person3
person68	hasAgeLessThan	person51
person68	hasAgeLessThan	person27
person68	hasAgeLessThan	person10
person68	hasAgeLessThan	person1
person68	hasAgeLessThan	person97
person68	hasAgeLessThan	person2
person68	hasAgeLessThan	person75
person68	hasAgeLessThan	person23
person68	hasAgeLessThan	person41
person68	hasAgeLessThan	person42
person68	hasAgeLessThan	person59
person68	hasAgeLessThan	person55
person68	hasAgeLessThan	person56
person68	hasAgeLessThan	person83
person68	hasAgeLessThan	person30
person68	hasAgeLessThan	person26
person68	hasAgeLessThan	person32
person68	hasAgeLessThan	person50
person68	hasAgeLessThan	person81
person68	hasAgeLessThan	person72
person68	hasAgeLessThan	person11
person68	hasAgeLessThan	person17
person68	hasAgeLessThan	person9
person68	hasAgeLessThan	person0
person68	hasAgeLessThan	person40
person68	hasAgeLessThan	person89
person68	hasAgeLessThan	person70
person68	hasAgeLessThan	person94
person68	hasAgeLessThan	person73
person68	hasAgeLessThan	person95
person68	hasAgeLessThan	person35
person18	hasAgeLessThan	person3
person18	hasAgeLessThan	person51
person18	hasAgeLessThan	person27
person18	hasAgeLessThan	person10
person18	hasAgeLessThan	person1
person18	hasAgeLessThan	person97
person18	hasAgeLessThan	person2
person18	hasAgeLessThan	person75
person18	hasAgeLessThan	person23
person18	hasAgeLessThan	person41
person18	hasAgeLessThan	person42
person18	hasAgeLessThan	person59
person18	hasAgeLessThan	person55
person18	hasAgeLessThan	person56
person18	hasAgeLessThan	person83
person18	hasAgeLessThan	person30
person18	hasAgeLessThan	person26
person18	hasAgeLessThan	person32
person18	hasAgeLessThan	person50
person18	hasAgeLessThan	person81
person18	hasAgeLessThan	person72
person18	hasAgeLessThan	person11
person18	hasAgeLessThan	person17
person18	hasAgeLessThan	person9
person18	hasAgeLessThan	person0
person18	hasAgeLessThan	person40
person18	hasAgeLessThan	person89
person18	hasAgeLessThan	person70
person18	hasAgeLessThan	person94
person18	hasAgeLessThan	person73
person18	hasAgeLessThan	person95
person18	hasAgeLessThan	person35
person77	hasAgeLessThan	person3
person77	hasAgeLessThan	person51
person77	hasAgeLessThan	person27
person77	hasAgeLessThan	person10
person77	hasAgeLessThan	person1
person77	hasAgeLessThan	person97
person77	hasAgeLessThan	person2
person77	hasAgeLessThan	person75
person77	hasAgeLessThan	person23
person77	hasAgeLessThan	person41
person77	hasAgeLessThan	person42
person77	hasAgeLessThan	person59
person77	hasAgeLessThan	person55
person77	hasAgeLessThan	person56
person77	hasAgeLessThan	person83
person77	hasAgeLessThan	person30
person77	hasAgeLessThan	person26
person77	hasAgeLessThan	person32
person77	hasAgeLessThan	person50
person77	hasAgeLessThan	person81
person77	hasAgeLessThan	person72
person77	hasAgeLessThan	person11
person77	hasAgeLessThan	person17
person77	hasAgeLessThan	person9
person77	hasAgeLessThan	person0
person77	hasAgeLessThan	person40
person77	hasAgeLessThan	person89
person77	hasAgeLessThan	person70
person77	hasAgeLessThan	person94
person77	hasAgeLessThan	person73
person77	hasAgeLessThan	person95
person77	hasAgeLessThan	person35
person3	hasAgeLessThan	person27
person3	hasAgeLessThan	person10
person3	hasAgeLessThan	person1
person3	hasAgeLessThan	person97
person3	hasAgeLessThan	person2
person3	hasAgeLessThan	person75
person3	hasAgeLessThan	person23
person3	hasAgeLessThan	person41
person3	hasAgeLessThan	person42
person3	hasAgeLessThan	person59
person3	hasAgeLessThan	person55
person3	hasAgeLessThan	person56
person3	hasAgeLessThan	person83
person3	hasAgeLessThan	person30
person3	hasAgeLessThan	person26
person3	hasAgeLessThan	person32
person3	hasAgeLessThan	person50
person3	hasAgeLessThan	person81
person3	hasAgeLessThan	person72
person3	hasAgeLessThan	person11
person3	hasAgeLessThan	person17
person3	hasAgeLessThan	person9
person3	hasAgeLessThan	person0
person3	hasAgeLessThan	person40
person3	hasAgeLessThan	person89
person3	hasAgeLessThan	person70
person3	hasAgeLessThan	person94
person3	hasAgeLessThan	person73
person3	hasAgeLessThan	person95
person3	hasAgeLessThan	person35
person51	hasAgeLessThan	person27
person51	hasAgeLessThan	person10
person51	hasAgeLessThan	person1
person51	hasAgeLessThan	person97
person51	hasAgeLessThan	person2
person51	hasAgeLessThan	person75
person51	hasAgeLessThan	person23
person51	hasAgeLessThan	person41
person51	hasAgeLessThan	person42
person51	hasAgeLessThan	person59
person51	hasAgeLessThan	person55
person51	hasAgeLessThan	person56
person51	hasAgeLessThan	person83
person51	hasAgeLessThan	person30
person51	hasAgeLessThan	person26
person51	hasAgeLessThan	person32
person51	hasAgeLessThan	person50
person51	hasAgeLessThan	person81
person51	hasAgeLessThan	person72
person51	hasAgeLessThan	person11
person51	hasAgeLessThan	person17
person51	hasAgeLessThan	person9
person51	hasAgeLessThan	person0
person51	hasAgeLessThan	person40
person51	hasAgeLessThan	person89
person51	hasAgeLessThan	person70
person51	hasAgeLessThan	person94
person51	hasAgeLessThan	person73
person51	hasAgeLessThan	person95
person51	hasAgeLessThan	person35
person27	hasAgeLessThan	person10
person27	hasAgeLessThan	person1
person27	hasAgeLessThan	person97
person27	hasAgeLessThan	person2
person27	hasAgeLessThan	person75
person27	hasAgeLessThan	person23
person27	hasAgeLessThan	person41
person27	hasAgeLessThan	person42
person27	hasAgeLessThan	person59
person27	hasAgeLessThan	person55
person27	hasAgeLessThan	person56
person27	hasAgeLessThan	person83
person27	hasAgeLessThan	person30
person27	hasAgeLessThan	person26
person27	hasAgeLessThan	person32
person27	hasAgeLessThan	person50
person27	hasAgeLessThan	person81
person27	hasAgeLessThan	person72
person27	hasAgeLessThan	person11
person27	hasAgeLessThan	person17
person27	hasAgeLessThan	person9
person27	hasAgeLessThan	person0
person27	hasAgeLessThan	person40
person27	hasAgeLessThan	person89
person27	hasAgeLessThan	person70
person27	hasAgeLessThan	person94
person27	hasAgeLessThan	person73
person27	hasAgeLessThan	person95
person27	hasAgeLessThan	person35
person10	hasAgeLessThan	person1
person10	hasAgeLessThan	person97
person10	hasAgeLessThan	person2
person10	hasAgeLessThan	person75
person10	hasAgeLessThan	person23
person10	hasAgeLessThan	person41
person10	hasAgeLessThan	person42
person10	hasAgeLessThan	person59
person10	hasAgeLessThan	person55
person10	hasAgeLessThan	person56
person10	hasAgeLessThan	person83
person10	hasAgeLessThan	person30
person10	hasAgeLessThan	person26
person10	hasAgeLessThan	person32
person10	hasAgeLessThan	person50
person10	hasAgeLessThan	person81
person10	hasAgeLessThan	person72
person10	hasAgeLessThan	person11
person10	hasAgeLessThan	person17
person10	hasAgeLessThan	person9
person10	hasAgeLessThan	person0
person10	hasAgeLessThan	person40
person10	hasAgeLessThan	person89
person10	hasAgeLessThan	person70
person10	hasAgeLessThan	person94
person10	hasAgeLessThan	person73
person10	hasAgeLessThan	person95
person10	hasAgeLessThan	person35
person1	hasAgeLessThan	person2
person1	hasAgeLessThan	person75
person1	hasAgeLessThan	person23
person1	hasAgeLessThan	person41
person1	hasAgeLessThan	person42
person1	hasAgeLessThan	person59
person1	hasAgeLessThan	person55
person1	hasAgeLessThan	person56
person1	hasAgeLessThan	person83
person1	hasAgeLessThan	person30
person1	hasAgeLessThan	person26
person1	hasAgeLessThan	person32
person1	hasAgeLessThan	person50
person1	hasAgeLessThan	person81
person1	hasAgeLessThan	person72
person1	hasAgeLessThan	person11
